"Time","Efficiency Monitor: Efficiency Monitor"
4.600000000000003,1.763425651291189
4.640000000000003,1.7637542619594258
4.680000000000003,1.7638521527408915
4.720000000000003,1.7631309538682836
4.760000000000003,1.7629050422836483
4.800000000000003,1.761133282867084
4.840000000000003,1.759525307289554
4.8800000000000034,1.7589567399356811
4.9200000000000035,1.7569766063524284
4.9600000000000035,1.7561613445579933
5.0000000000000036,1.754853386986049
5.040000000000004,1.7547488188656342
5.080000000000004,1.7543948323030782
5.120000000000004,1.7552761853438215
5.160000000000004,1.7554693660139786
5.200000000000004,1.7571581251813235
5.240000000000004,1.759543723152058
5.280000000000004,1.7598939068027442
5.320000000000004,1.762069520834984
5.360000000000004,1.7627773224998384
5.400000000000004,1.7639066608333147
5.440000000000004,1.7641419130735365
5.480000000000004,1.764137062076226
5.520000000000004,1.7627002737186934
5.560000000000004,1.7626779825217638
5.600000000000004,1.7606330179262741
5.640000000000004,1.760251214631897
5.680000000000004,1.7582798433688227
5.720000000000004,1.7567428403559269
5.760000000000004,1.7555454901065435
5.800000000000004,1.7544961814607953
5.840000000000004,1.7546028794267243
5.880000000000004,1.7543662948569763
5.920000000000004,1.754898532804748
5.960000000000004,1.7562691089630948
6.000000000000004,1.7574408981853575
6.0400000000000045,1.758881084169349
6.0800000000000045,1.760485802983794
6.1200000000000045,1.7615633143565972
6.160000000000005,1.7633156173853402
6.200000000000005,1.763965752107727
6.240000000000005,1.7643705230922162
6.280000000000005,1.7640003134474234
6.320000000000005,1.7629677629940474
6.360000000000005,1.762761949766147
6.400000000000005,1.7612523398043913
6.440000000000005,1.7593778389490857
6.480000000000005,1.758154902733227
6.520000000000005,1.7570010259404136
6.560000000000005,1.755691428432834
6.600000000000005,1.754357700930737
6.640000000000005,1.7552416410241032
6.680000000000005,1.7549683572852532
6.720000000000005,1.7550296455287735
6.760000000000005,1.7562133040617254
6.800000000000005,1.7576619539784093
6.840000000000005,1.758857772431205
6.880000000000005,1.760395341664543
6.920000000000005,1.7625226280378656
6.960000000000005,1.762969698141911
7.000000000000005,1.7635605803647036
7.040000000000005,1.7637599725492326
7.080000000000005,1.7642351982160658
7.120000000000005,1.7634448648000849
7.1600000000000055,1.762298506090451
7.2000000000000055,1.7610576954968746
7.2400000000000055,1.7597756381455985
7.280000000000006,1.758493340840421
7.320000000000006,1.7569636973186755
7.360000000000006,1.7558190454299165
7.400000000000006,1.754978021200805
7.440000000000006,1.7538488947562088
7.480000000000006,1.7544786629695672
7.520000000000006,1.7553396114596924
7.560000000000006,1.756282682136237
7.600000000000006,1.757086449710453
7.640000000000006,1.7588625009710777
7.680000000000006,1.7610262846507994
7.720000000000006,1.7615782860889626
7.760000000000006,1.7624287636876086
7.800000000000006,1.7636189948155003
7.840000000000006,1.7631909037756344
7.880000000000006,1.7641672616578576
7.920000000000006,1.7631400593167363
7.960000000000006,1.7630151082369592
8.000000000000005,1.7613241720213928
